バス会社名称,路線名称,バス停名称,緯度,経度,バス停ID,路線ID,バス会社ID
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1141,424.0
小田急バス（株）,吉12(北野-吉祥寺駅中央口)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1141,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],明星学園前,35.694502,139.577122,10965,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],牟礼西町,35.693715,139.573363,10966,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],厚生園裏,35.693565,139.571955,10967,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],明星学園入口,35.694505,139.569716,10801,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],万助橋,35.698476,139.570161,10802,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],井の頭文化園〔文化園前〕,35.700534,139.572888,10803,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],公園入口(武蔵野市),35.701981,139.576539,10804,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],吉祥寺駅中央口,35.70327,139.580532,10805,1142,424.0
小田急バス（株）,吉11(明星学園-吉祥寺駅)[小田急バス],吉祥寺駅〔南口〕,35.702723,139.579533,10887,1142,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],駒沢陸橋,35.628874,139.673769,10968,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],野沢交番前,35.629486,139.672543,10969,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],野沢龍雲寺,35.630975,139.670625,10970,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],野沢銀座,35.632626,139.668211,10971,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],上馬,35.636706,139.665651,10972,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],中里(世田谷区),35.638591,139.667019,10973,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],三軒茶屋(東京都),35.644786,139.670547,10974,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],三軒茶屋銀座,35.646086,139.669911,10975,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],太子堂(東京都),35.647672,139.668907,10976,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],代沢十字路,35.650564,139.667334,10977,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],代沢小学校,35.653292,139.667126,10978,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],代沢五丁目,35.657971,139.667916,10979,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],下北沢駅前,35.660369,139.668891,10980,1143,424.0
小田急バス（株）,下61(駒沢陸橋-北沢タウンホール)[小田急バス],北沢タウンホール,35.66205,139.6699,10981,1143,424.0
小田急バス（株）,下61(歩行者天国実施時)[小田急バス],代沢十字路,35.651399,139.667226,10982,1144,424.0
小田急バス（株）,下61(歩行者天国実施時)[小田急バス],代沢小学校,35.653292,139.667126,10978,1144,424.0
小田急バス（株）,下61(歩行者天国実施時)[小田急バス],代沢五丁目,35.657971,139.667916,10979,1144,424.0
小田急バス（株）,下61(歩行者天国実施時)[小田急バス],下北沢駅前,35.660369,139.668891,10980,1144,424.0
小田急バス（株）,下61(歩行者天国実施時)[小田急バス],北沢タウンホール,35.66205,139.6699,10981,1144,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],経堂駅,35.651693,139.636396,5170,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],経堂駅入口,35.652272,139.638348,10983,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],ユリの木公園,35.653679,139.642423,10984,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],赤堤,35.65649,139.642651,10985,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],六所神社前(東京都),35.657044,139.644728,10986,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],松原(世田谷区),35.656991,139.649778,10987,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],光明学校前,35.656796,139.652018,10988,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],梅ヶ丘駅北口,35.656127,139.652962,10989,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],代田三丁目,35.655655,139.657109,10990,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],宮前橋(東京都),35.654991,139.659398,10991,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],代田一丁目,35.654038,139.663247,10992,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],代沢小学校,35.653838,139.666806,10993,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],代沢四丁目,35.653747,139.669981,10994,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],淡島(東京都),35.654444,139.673089,10995,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],代沢一丁目,35.655525,139.677055,10996,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],池尻住宅前,35.655723,139.679692,10997,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],駒場(東京都),35.65569,139.682301,10998,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],松見坂上,35.655464,139.686346,10999,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],松見坂下,35.655529,139.689403,11000,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],青葉台四丁目,35.654958,139.692037,11001,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],道玄坂上,35.656109,139.69611,11002,1145,424.0
小田急バス（株）,渋54(経堂駅-渋谷駅)[小田急バス],渋谷駅,35.658167,139.700256,11003,1145,424.0
小田急バス（株）,梅02[小田急バス],経堂駅,35.651693,139.636396,5170,1146,424.0
小田急バス（株）,梅02[小田急バス],経堂駅入口,35.652272,139.638348,10983,1146,424.0
小田急バス（株）,梅02[小田急バス],ユリの木公園,35.653679,139.642423,10984,1146,424.0
小田急バス（株）,梅02[小田急バス],赤堤,35.65649,139.642651,10985,1146,424.0
小田急バス（株）,梅02[小田急バス],六所神社前(東京都),35.657044,139.644728,10986,1146,424.0
小田急バス（株）,梅02[小田急バス],松原(世田谷区),35.656991,139.649778,10987,1146,424.0
小田急バス（株）,梅02[小田急バス],光明学校前,35.656796,139.652018,10988,1146,424.0
小田急バス（株）,梅02[小田急バス],梅ヶ丘駅北口,35.656235,139.65323,11004,1146,424.0
小田急バス（株）,経01他[小田急バス],千歳船橋駅,35.64724,139.621861,11005,1147,424.0
小田急バス（株）,経01他[小田急バス],水道局前(東京都),35.648282,139.618385,11006,1147,424.0
小田急バス（株）,経01他[小田急バス],成城警察署前,35.652318,139.616118,11007,1147,424.0
小田急バス（株）,経01他[小田急バス],千歳台三丁目,35.653013,139.614819,11008,1147,424.0
小田急バス（株）,経01他[小田急バス],廻沢,35.652782,139.613597,11009,1147,424.0
小田急バス（株）,経01他[小田急バス],希望ヶ丘記念公園,35.653767,139.612869,11010,1147,424.0
小田急バス（株）,経01他[小田急バス],千歳台四丁目,35.655259,139.613841,4127,1147,424.0
小田急バス（株）,経01他[小田急バス],船橋小学校前,35.653757,139.616092,11011,1147,424.0
小田急バス（株）,経01他[小田急バス],宝性寺,35.655802,139.616871,4128,1147,424.0
小田急バス（株）,経01他[小田急バス],船橋希望中学校前,35.65642,139.619161,4129,1147,424.0
小田急バス（株）,経01他[小田急バス],希望ヶ丘団地(東京都),35.657731,139.620365,4130,1147,424.0
小田急バス（株）,経01他[小田急バス],朝日新聞社前(世田谷区),35.659589,139.621022,4131,1147,424.0
小田急バス（株）,経01他[小田急バス],希望ヶ丘東公園,35.659663,139.623831,4132,1147,424.0
小田急バス（株）,経01他[小田急バス],水道辻,35.657164,139.62734,5164,1147,424.0
小田急バス（株）,経01他[小田急バス],桜上水二丁目,35.656887,139.628285,5165,1147,424.0
小田急バス（株）,経01他[小田急バス],経堂小学校前,35.656858,139.631576,5166,1147,424.0
小田急バス（株）,経01他[小田急バス],経堂赤堤通り団地,35.65682,139.635016,5167,1147,424.0
小田急バス（株）,経01他[小田急バス],赤堤小学校前,35.656326,139.637961,5168,1147,424.0
小田急バス（株）,経01他[小田急バス],大和橋(東京都),35.655163,139.637948,5169,1147,424.0
小田急バス（株）,経01他[小田急バス],経堂駅,35.651693,139.636396,5170,1147,424.0
小田急バス（株）,歳22[小田急バス],千歳船橋駅,35.64724,139.621861,11005,1148,424.0
小田急バス（株）,歳22[小田急バス],成城警察署前,35.652318,139.616118,11007,1148,424.0
小田急バス（株）,歳22[小田急バス],千歳台三丁目,35.653143,139.614946,11012,1148,424.0
小田急バス（株）,歳22[小田急バス],廻沢,35.652782,139.613597,11009,1148,424.0
小田急バス（株）,歳22[小田急バス],希望ヶ丘記念公園,35.653767,139.612869,11010,1148,424.0
小田急バス（株）,歳22[小田急バス],千歳台四丁目,35.655259,139.613841,4127,1148,424.0
小田急バス（株）,歳22[小田急バス],宝性寺,35.655802,139.616871,4128,1148,424.0
小田急バス（株）,歳22[小田急バス],船橋希望中学校前,35.65642,139.619161,4129,1148,424.0
小田急バス（株）,歳22[小田急バス],希望ヶ丘団地(東京都),35.657731,139.620365,4130,1148,424.0
小田急バス（株）,歳22[小田急バス],朝日新聞社前(世田谷区),35.659377,139.619618,11013,1148,424.0
小田急バス（株）,歳22[小田急バス],区立温水プール前,35.659317,139.617019,11014,1148,424.0
小田急バス（株）,歳22[小田急バス],粕谷一丁目,35.658123,139.611997,11015,1148,424.0
小田急バス（株）,歳22[小田急バス],千歳台五丁目,35.655424,139.612636,11016,1148,424.0
小田急バス（株）,歳22[小田急バス],千歳台三丁目,35.653143,139.614946,11012,1148,424.0
小田急バス（株）,歳22[小田急バス],千歳船橋駅,35.64724,139.621861,11005,1148,424.0
小田急バス（株）,梅01[小田急バス],千歳船橋駅,35.64724,139.621861,11005,1149,424.0
小田急バス（株）,梅01[小田急バス],水道局前(東京都),35.648282,139.618385,11006,1149,424.0
小田急バス（株）,梅01[小田急バス],成城警察署前,35.652318,139.616118,11007,1149,424.0
小田急バス（株）,梅01[小田急バス],千歳台三丁目,35.653013,139.614819,11008,1149,424.0
小田急バス（株）,梅01[小田急バス],廻沢,35.652782,139.613597,11009,1149,424.0
小田急バス（株）,梅01[小田急バス],希望ヶ丘記念公園,35.653767,139.612869,11010,1149,424.0
小田急バス（株）,梅01[小田急バス],千歳台四丁目,35.655259,139.613841,4127,1149,424.0
小田急バス（株）,梅01[小田急バス],船橋小学校前,35.653757,139.616092,11011,1149,424.0
小田急バス（株）,梅01[小田急バス],宝性寺,35.655802,139.616871,4128,1149,424.0
小田急バス（株）,梅01[小田急バス],船橋希望中学校前,35.65642,139.619161,4129,1149,424.0
小田急バス（株）,梅01[小田急バス],希望ヶ丘団地(東京都),35.657731,139.620365,4130,1149,424.0
小田急バス（株）,梅01[小田急バス],朝日新聞社前(世田谷区),35.659589,139.621022,4131,1149,424.0
小田急バス（株）,梅01[小田急バス],希望ヶ丘東公園,35.659663,139.623831,4132,1149,424.0
小田急バス（株）,梅01[小田急バス],水道辻,35.657164,139.62734,5164,1149,424.0
小田急バス（株）,梅01[小田急バス],桜上水二丁目,35.656887,139.628285,5165,1149,424.0
小田急バス（株）,梅01[小田急バス],経堂小学校前,35.656858,139.631576,5166,1149,424.0
小田急バス（株）,梅01[小田急バス],経堂赤堤通り団地,35.65682,139.635016,5167,1149,424.0
小田急バス（株）,梅01[小田急バス],赤堤小学校前,35.656326,139.637961,5168,1149,424.0
小田急バス（株）,梅01[小田急バス],大和橋(東京都),35.655163,139.637948,5169,1149,424.0
小田急バス（株）,梅01[小田急バス],経堂駅,35.651693,139.636396,5170,1149,424.0
小田急バス（株）,梅01[小田急バス],経堂駅入口,35.652272,139.638348,10983,1149,424.0
小田急バス（株）,梅01[小田急バス],ユリの木公園,35.653679,139.642423,10984,1149,424.0
小田急バス（株）,梅01[小田急バス],赤堤,35.65649,139.642651,10985,1149,424.0
小田急バス（株）,梅01[小田急バス],六所神社前(東京都),35.657044,139.644728,10986,1149,424.0
小田急バス（株）,梅01[小田急バス],松原(世田谷区),35.656991,139.649778,10987,1149,424.0
小田急バス（株）,梅01[小田急バス],光明学校前,35.656796,139.652018,10988,1149,424.0
小田急バス（株）,歳25[小田急バス],希望ヶ丘団地(東京都),35.657424,139.62062,5161,1150,424.0
小田急バス（株）,歳25[小田急バス],朝日新聞社前(世田谷区),35.658967,139.620481,5160,1150,424.0
小田急バス（株）,歳25[小田急バス],大東学園,35.658574,139.618422,11017,1150,424.0
小田急バス（株）,歳25[小田急バス],船橋希望中学校北,35.6566,139.618722,11018,1150,424.0
小田急バス（株）,歳25[小田急バス],希望ヶ丘小学校,35.656798,139.622088,5162,1150,424.0
小田急バス（株）,歳25[小田急バス],船橋交番,35.656465,139.623161,11019,1150,424.0
小田急バス（株）,歳25[小田急バス],船橋まちづくりセンター,35.653662,139.621893,11020,1150,424.0
小田急バス（株）,歳25[小田急バス],船橋地区会館,35.651906,139.620484,11021,1150,424.0
小田急バス（株）,歳25[小田急バス],有隣病院前,35.650532,139.619366,11022,1150,424.0
小田急バス（株）,歳25[小田急バス],水道局前(東京都),35.648282,139.618385,11006,1150,424.0
小田急バス（株）,歳25[小田急バス],千歳船橋駅,35.647404,139.621328,11023,1150,424.0
小田急バス（株）,祖師谷・成城地域循環[小田急バス],祖師ヶ谷大蔵駅,35.643267,139.609171,11024,1151,424.0
小田急バス（株）,祖師谷・成城地域循環[小田急バス],祖師谷商店街,35.645399,139.608608,11025,1151,424.0
小田急バス（株）,祖師谷・成城地域循環[小田急バス],祖師谷まちづくりセンター,35.646976,139.608447,11026,1151,424.0
小田急バス（株）,祖師谷・成城地域循環[小田急バス],ふれあい遊歩道,35.648514,139.608287,11027,1151,424.0
小田急バス（株）,祖師谷・成城地域循環[小田急バス],祖師谷五丁目南,35.651065,139.608397,11028,1151,424.0
小田急バス（株）,祖師谷・成城地域循環[小田急バス],塚戸南,35.6536,139.608688,11029,1151,424.0
