ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
25502,京成バス（株）,1611,4,しながわ水族館前,森22:大森-八潮[京急バス],35.589508,139.73566,品川区
25503,京成バス（株）,1611,5,南大井文化センター,森22:大森-八潮[京急バス],35.59575,139.736751,品川区
25504,京成バス（株）,1611,6,しながわ区民公園,森22:大森-八潮[京急バス],35.596498,139.739937,品川区
25505,京成バス（株）,1611,7,大井競馬場駅前,森22:大森-八潮[京急バス],35.596022,139.745522,品川区
25506,京成バス（株）,1611,8,中央公園(品川区),森22:大森-八潮[京急バス],35.595741,139.75057,品川区
25507,京成バス（株）,1611,9,大井消防署八潮出張所前,森22:大森-八潮[京急バス],35.597396,139.752621,品川区
25508,京成バス（株）,1611,10,八潮東,森22:大森-八潮[京急バス],35.598804,139.754261,品川区
25509,京成バス（株）,1611,11,八潮公園前,森22:大森-八潮[京急バス],35.601656,139.75427,品川区
25510,京成バス（株）,1611,12,明晴学園前,森22:大森-八潮[京急バス],35.603117,139.753229,品川区
25511,京成バス（株）,1611,13,八潮北,森22:大森-八潮[京急バス],35.602373,139.752303,品川区
25512,京成バス（株）,1611,14,八潮南,森22:大森-八潮[京急バス],35.597769,139.751283,品川区
25513,京成バス（株）,1611,15,八潮パークタウン,森22:大森-八潮[京急バス],35.599883,139.750752,品川区
25514,京成バス（株）,1612,1,大鳥居(東京都),森23:大森-羽田車庫[京急バス],35.551476,139.740801,大田区
25515,京成バス（株）,1612,2,羽田車庫,森23:大森-羽田車庫[京急バス],35.551821,139.7463,大田区
25516,京成バス（株）,1613,1,レジャーランド平和島,森24:京浜島循環[京急バス],35.583267,139.740499,大田区
25517,京成バス（株）,1613,2,大森駅〔東口〕,森24:京浜島循環[京急バス],35.588469,139.729026,大田区
25518,京成バス（株）,1613,3,NTT大森,森24:京浜島循環[京急バス],35.587416,139.732011,大田区
25519,京成バス（株）,1613,4,大森海岸駅,森24:京浜島循環[京急バス],35.587416,139.7343,大田区
25520,京成バス（株）,1613,5,大森本町一丁目,森24:京浜島循環[京急バス],35.585544,139.73637,大田区
25521,京成バス（株）,1613,6,平和島入口,森24:京浜島循環[京急バス],35.582234,139.736807,大田区
25522,京成バス（株）,1613,7,大森神社(東京都),森24:京浜島循環[京急バス],35.580876,139.736426,大田区
25523,京成バス（株）,1613,8,平和島駅,森24:京浜島循環[京急バス],35.577686,139.735914,大田区
25524,京成バス（株）,1613,9,流通センター前(大田区),森24:京浜島循環[京急バス],35.582929,139.749706,大田区
25525,京成バス（株）,1613,10,野鳥公園,森24:京浜島循環[京急バス],35.583419,139.756218,大田区
25526,京成バス（株）,1613,11,京浜大橋,森24:京浜島循環[京急バス],35.579392,139.757463,大田区
25527,京成バス（株）,1613,12,京浜島一番地,森24:京浜島循環[京急バス],35.572641,139.760633,大田区
25528,京成バス（株）,1613,13,京浜島二番地,森24:京浜島循環[京急バス],35.571378,139.762452,大田区
25529,京成バス（株）,1613,14,京浜島三番地,森24:京浜島循環[京急バス],35.571369,139.766749,大田区
25530,京成バス（株）,1613,15,京浜島十四番地,森24:京浜島循環[京急バス],35.569026,139.763474,大田区
25531,京成バス（株）,1613,16,京浜島海上公園,森24:京浜島循環[京急バス],35.568332,139.768259,大田区
25532,京成バス（株）,1614,1,大森駅〔東口〕,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.588306,139.729088,大田区
25533,京成バス（株）,1614,2,NTT大森,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.587416,139.732011,大田区
25534,京成バス（株）,1614,3,大森海岸駅,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.587416,139.7343,大田区
25535,京成バス（株）,1614,4,大森本町一丁目,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.585544,139.73637,大田区
25536,京成バス（株）,1614,5,平和島入口,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.582234,139.736807,大田区
25537,京成バス（株）,1614,6,大森神社(東京都),森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.580876,139.736426,大田区
25538,京成バス（株）,1614,7,平和島駅,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.577139,139.735195,大田区
25539,京成バス（株）,1614,8,大森警察,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.573166,139.734273,大田区
25540,京成バス（株）,1614,9,大森東中学校,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.568978,139.735464,大田区
25541,京成バス（株）,1614,10,弁天神社,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.566804,139.736177,大田区
25542,京成バス（株）,1614,11,北糀谷,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.564282,139.736966,大田区
25543,京成バス（株）,1614,12,前の浦,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.563781,139.73927,大田区
25544,京成バス（株）,1614,13,第四小学校(大田区),森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.563737,139.743269,大田区
25545,京成バス（株）,1614,14,森ヶ崎十字路,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.564494,139.746598,大田区
25546,京成バス（株）,1614,15,森ヶ崎,森26:大森駅-大森海岸駅-森ヶ崎[京急バス],35.565256,139.747493,大田区
25547,京成バス（株）,1615,1,大森駅〔東口〕,森27:大森東五丁目線[京急バス],35.588364,139.728933,大田区
25548,京成バス（株）,1615,2,大森銀座入口,森27:大森東五丁目線[京急バス],35.585708,139.729174,大田区
25549,京成バス（株）,1615,3,八幡通り(大田区),森27:大森東五丁目線[京急バス],35.584764,139.731534,大田区
25550,京成バス（株）,1615,4,大森北二丁目,森27:大森東五丁目線[京急バス],35.584591,139.733438,大田区
25551,京成バス（株）,1615,5,平和島入口,森27:大森東五丁目線[京急バス],35.582234,139.736807,大田区
25552,京成バス（株）,1615,6,大森神社(東京都),森27:大森東五丁目線[京急バス],35.580876,139.736426,大田区
25553,京成バス（株）,1615,7,平和島駅,森27:大森東五丁目線[京急バス],35.577139,139.735195,大田区
25554,京成バス（株）,1615,8,大森警察,森27:大森東五丁目線[京急バス],35.573166,139.734273,大田区
25555,京成バス（株）,1615,9,大森東中学校,森27:大森東五丁目線[京急バス],35.568932,139.735477,大田区
25556,京成バス（株）,1615,10,大森東四丁目,森27:大森東五丁目線[京急バス],35.568238,139.739417,大田区
25557,京成バス（株）,1615,11,大森東五丁目,森27:大森東五丁目線[京急バス],35.569042,139.742494,大田区
25558,京成バス（株）,1616,1,大森駅〔東口〕,森28:平和島循環[京急バス],35.588766,139.729118,大田区
25559,京成バス（株）,1616,2,NTT大森,森28:平和島循環[京急バス],35.587416,139.732011,大田区
25560,京成バス（株）,1616,3,大森海岸駅,森28:平和島循環[京急バス],35.587416,139.7343,大田区
25561,京成バス（株）,1616,4,大森本町一丁目,森28:平和島循環[京急バス],35.585544,139.73637,大田区
25562,京成バス（株）,1616,5,平和島入口,森28:平和島循環[京急バス],35.583149,139.737397,大田区
25563,京成バス（株）,1616,6,レジャーランド平和島,森28:平和島循環[京急バス],35.583511,139.740584,大田区
25564,京成バス（株）,1616,7,大森車庫(東京都),森28:平和島循環[京急バス],35.582093,139.74111,大田区
25565,京成バス（株）,1616,8,平和島五丁目,森28:平和島循環[京急バス],35.578149,139.743295,大田区
25566,京成バス（株）,1616,9,昭和島入口,森28:平和島循環[京急バス],35.575983,139.745716,大田区
25567,京成バス（株）,1616,10,流通センター南口,森28:平和島循環[京急バス],35.576934,139.748837,大田区
25568,京成バス（株）,1616,11,京急開発本社前,森28:平和島循環[京急バス],35.587259,139.740603,大田区
25569,京成バス（株）,1616,12,JMT京浜トラックターミナル,森28:平和島循環[京急バス],35.586861,139.744057,大田区
25570,京成バス（株）,1616,13,JMTダイナベース,森28:平和島循環[京急バス],35.586914,139.747104,大田区
25571,京成バス（株）,1616,14,倉庫センター,森28:平和島循環[京急バス],35.584491,139.748041,大田区
25572,京成バス（株）,1616,15,流通センター前(大田区),森28:平和島循環[京急バス],35.581797,139.749183,大田区
25573,京成バス（株）,1617,1,フジテレビ南口,森30:お台場→大森海岸駅→大森駅[京急バス],35.626231,139.774157,港区
25574,京成バス（株）,1617,2,東京テレポート駅,森30:お台場→大森海岸駅→大森駅[京急バス],35.626841,139.779723,江東区
25575,京成バス（株）,1617,3,テレコムセンター駅前,森30:お台場→大森海岸駅→大森駅[京急バス],35.617414,139.77954,江東区
25576,京成バス（株）,1617,4,東京港湾合同庁舎前,森30:お台場→大森海岸駅→大森駅[京急バス],35.61709,139.776171,江東区
25577,京成バス（株）,1617,5,東京国際クルーズターミナル駅前,森30:お台場→大森海岸駅→大森駅[京急バス],35.622336,139.772164,江東区
25578,京成バス（株）,1617,6,台場駅前,森30:お台場→大森海岸駅→大森駅[京急バス],35.626058,139.771386,港区
25579,京成バス（株）,1617,7,中央公園(品川区),森30:お台場→大森海岸駅→大森駅[京急バス],35.595499,139.750358,品川区
25580,京成バス（株）,1617,8,大井競馬場駅前,森30:お台場→大森海岸駅→大森駅[京急バス],35.595732,139.745736,品川区
25581,京成バス（株）,1617,9,しながわ水族館前,森30:お台場→大森海岸駅→大森駅[京急バス],35.590857,139.736327,品川区
25582,京成バス（株）,1617,10,大森海岸駅,森30:お台場→大森海岸駅→大森駅[京急バス],35.587198,139.734265,大田区
25583,京成バス（株）,1617,11,大森駅〔東口〕,森30:お台場→大森海岸駅→大森駅[京急バス],35.587964,139.728845,大田区
25584,京成バス（株）,1618,1,大森駅〔東口〕,森30:大森駅→大森海岸駅→お台場[京急バス],35.588628,139.728973,大田区
25585,京成バス（株）,1618,2,大森海岸駅,森30:大森駅→大森海岸駅→お台場[京急バス],35.587416,139.7343,大田区
25586,京成バス（株）,1618,3,大井競馬場駅前,森30:大森駅→大森海岸駅→お台場[京急バス],35.596022,139.745522,品川区
25587,京成バス（株）,1618,4,中央公園(品川区),森30:大森駅→大森海岸駅→お台場[京急バス],35.595741,139.75057,品川区
25588,京成バス（株）,1618,5,フジテレビ前,森30:大森駅→大森海岸駅→お台場[京急バス],35.627582,139.774898,港区
25589,京成バス（株）,1618,6,台場駅前,森30:大森駅→大森海岸駅→お台場[京急バス],35.625827,139.771649,港区
25590,京成バス（株）,1618,7,フジテレビ南口,森30:大森駅→大森海岸駅→お台場[京急バス],35.626231,139.774157,港区
25591,京成バス（株）,1619,1,流通センター前(大田区),森31:大森駅-流通センター前-循環[京急バス],35.582111,139.748279,大田区
25592,京成バス（株）,1619,2,平和島駅,森31:大森駅-流通センター前-循環[京急バス],35.578721,139.735254,大田区
25593,京成バス（株）,1619,3,大森神社(東京都),森31:大森駅-流通センター前-循環[京急バス],35.581649,139.736217,大田区
25594,京成バス（株）,1619,4,平和島入口,森31:大森駅-流通センター前-循環[京急バス],35.584901,139.735939,大田区
25595,京成バス（株）,1619,5,大森本町一丁目,森31:大森駅-流通センター前-循環[京急バス],35.585544,139.73637,大田区
25596,京成バス（株）,1619,6,大森海岸駅,森31:大森駅-流通センター前-循環[京急バス],35.587198,139.734265,大田区
25597,京成バス（株）,1619,7,NTT大森,森31:大森駅-流通センター前-循環[京急バス],35.587187,139.731495,大田区
25598,京成バス（株）,1619,8,大森駅〔東口〕,森31:大森駅-流通センター前-循環[京急バス],35.587964,139.728845,大田区
25599,京成バス（株）,1620,1,大森駅〔東口〕,森31:大森駅-流通センター南口-循環[京急バス],35.588469,139.729026,大田区
25600,京成バス（株）,1620,2,NTT大森,森31:大森駅-流通センター南口-循環[京急バス],35.587416,139.732011,大田区
25601,京成バス（株）,1620,3,大森海岸駅,森31:大森駅-流通センター南口-循環[京急バス],35.587416,139.7343,大田区
25602,京成バス（株）,1620,4,大森本町一丁目,森31:大森駅-流通センター南口-循環[京急バス],35.585544,139.73637,大田区
25603,京成バス（株）,1620,5,平和島入口,森31:大森駅-流通センター南口-循環[京急バス],35.582234,139.736807,大田区
25604,京成バス（株）,1620,6,大森神社(東京都),森31:大森駅-流通センター南口-循環[京急バス],35.580876,139.736426,大田区
25605,京成バス（株）,1620,7,平和島駅,森31:大森駅-流通センター南口-循環[京急バス],35.577686,139.735914,大田区
25606,京成バス（株）,1620,8,仲之島橋,森31:大森駅-流通センター南口-循環[京急バス],35.579113,139.745828,大田区
25607,京成バス（株）,1620,9,流通センター南口,森31:大森駅-流通センター南口-循環[京急バス],35.577058,139.748692,大田区
25608,京成バス（株）,1620,10,流通センター前(大田区),森31:大森駅-流通センター南口-循環[京急バス],35.582111,139.748279,大田区
