市区町村名,緯度,緯度,経度,経度,区内バス停ID,会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,同じバス停
台東区,35.726025,35.726025,139.8005061,139.8005061,121,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,清川二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41889.html,
台東区,35.72375528,35.72375528,139.7978358,139.7978358,122,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,吉原大門,https://mb.jorudan.co.jp//os/bus/1301/stop/41065.html,
台東区,35.72121833,35.72121833,139.7964319,139.7964319,123,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,浅草五丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41617.html,
台東区,35.71957417,35.71957417,139.795135,139.795135,124,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,浅草四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40541.html,
台東区,35.71735778,35.71735778,139.7943719,139.7943719,125,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,奥浅草,https://mb.jorudan.co.jp//os/bus/1301/stop/40972.html,
台東区,35.71337194,35.71337194,139.7922558,139.7922558,126,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,浅草公園六区,https://mb.jorudan.co.jp//os/bus/1301/stop/41345.html,
台東区,35.71212028,35.71212028,139.7922817,139.7922817,127,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,浅草一丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41894.html,
台東区,35.71095694,35.71095694,139.7742761,139.7742761,128,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,上野公園山下,https://mb.jorudan.co.jp//os/bus/1301/stop/40555.html,
台東区,35.70679889,35.70679889,139.7724453,139.7724453,129,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住駅東口方面,上野松坂屋前,https://mb.jorudan.co.jp//os/bus/1301/stop/41426.html,
台東区,35.726025,35.726025,139.8005061,139.8005061,130,都バス２３区,上４６,南千住駅東口～上野松坂屋前,南千住車庫前方面,南千住駅東口方面,南千住車庫前,https://mb.jorudan.co.jp//os/bus/1301/stop/41889.html,
荒川区,35.73323861,35.73323861,139.7997583,139.7997583,131,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,南千住車庫前,https://mb.jorudan.co.jp//os/bus/1301/stop/40880.html,
荒川区,35.73500861,35.73500861,139.8023525,139.8023525,132,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,清川二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41750.html,
荒川区,35.73549667,35.73549667,139.8045953,139.8045953,133,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,吉原大門,https://mb.jorudan.co.jp//os/bus/1301/stop/41328.html,
荒川区,35.73770556,35.73770556,139.8056942,139.8056942,134,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,浅草五丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40800.html,
荒川区,35.73825861,35.73825861,139.8091578,139.8091578,135,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,浅草四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41543.html,
荒川区,35.73783139,35.73783139,139.8110803,139.8110803,136,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,奥浅草,https://mb.jorudan.co.jp//os/bus/1301/stop/41469.html,
荒川区,35.73706472,35.73706472,139.80928,139.80928,137,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,浅草公園六区,https://mb.jorudan.co.jp//os/bus/1301/stop/40860.html,
荒川区,35.736195,35.736195,139.8078761,139.8078761,138,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,浅草一丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41306.html,
荒川区,35.73445917,35.73445917,139.8080439,139.8080439,139,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,浅草寿町,https://mb.jorudan.co.jp//os/bus/1301/stop/40673.html,
荒川区,35.73238778,35.73238778,139.8074642,139.8074642,140,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,菊屋橋,https://mb.jorudan.co.jp//os/bus/1301/stop/40938.html,
荒川区,35.73145333,35.73145333,139.8045039,139.8045039,141,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,東上野六丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41302.html,
荒川区,35.73022861,35.73022861,139.800155,139.800155,142,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,下谷神社前,https://mb.jorudan.co.jp//os/bus/1301/stop/224481.html,
台東区,35.726025,35.726025,139.8005061,139.8005061,143,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,上野駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/41889.html,
台東区,35.72375528,35.72375528,139.7978358,139.7978358,144,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,上野公園山下,https://mb.jorudan.co.jp//os/bus/1301/stop/41065.html,
台東区,35.72121833,35.72121833,139.7964319,139.7964319,145,都バス２３区,上４６,南千住駅東口～上野松坂屋前,上野松坂屋前方面,南千住車庫前方面,上野松坂屋前,https://mb.jorudan.co.jp//os/bus/1301/stop/41617.html,
新宿区,35.71101028,35.71101028,139.7221981,139.7221981,146,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,早稲田,https://mb.jorudan.co.jp//os/bus/1301/stop/41683.html,
文京区,35.71000694,35.71000694,139.7248683,139.7248683,147,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,関口一丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41115.html,
新宿区,35.70947278,35.70947278,139.7278283,139.7278283,148,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,鶴巻町,https://mb.jorudan.co.jp//os/bus/1301/stop/40698.html,
文京区,35.70991444,35.70991444,139.7308975,139.7308975,149,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,江戸川橋,https://mb.jorudan.co.jp//os/bus/1301/stop/41349.html,
文京区,35.71355083,35.71355083,139.7300561,139.7300561,150,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,音羽一丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41216.html,
文京区,35.71747222,35.71747222,139.7283625,139.7283625,151,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,音羽二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41505.html,
文京区,35.72025333,35.72025333,139.7278742,139.7278742,152,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,護国寺正門前,https://mb.jorudan.co.jp//os/bus/1301/stop/40976.html,
文京区,35.72141278,35.72141278,139.7326197,139.7326197,153,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,大塚三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40804.html,
文京区,35.72298444,35.72298444,139.7368617,139.7368617,154,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,千石三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40934.html,
文京区,35.7260325,35.7260325,139.7409967,139.7409967,155,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,千石二丁目［文京区］,https://mb.jorudan.co.jp//os/bus/1301/stop/228330.html,
文京区,35.72911472,35.72911472,139.7442469,139.7442469,156,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,千石一丁目［文京区］,https://mb.jorudan.co.jp//os/bus/1301/stop/228331.html,
文京区,35.73013722,35.73013722,139.7461847,139.7461847,157,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,文京グリーンコート前,https://mb.jorudan.co.jp//os/bus/1301/stop/40612.html,
文京区,35.73257083,35.73257083,139.7500147,139.7500147,158,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,上富士前,https://mb.jorudan.co.jp//os/bus/1301/stop/41537.html,
文京区,35.73356667,35.73356667,139.7538753,139.7538753,159,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,本駒込五丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40469.html,
文京区,35.73322694,35.73322694,139.7569881,139.7569881,160,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,本駒込四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40524.html,
文京区,35.73197972,35.73197972,139.7590631,139.7590631,161,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,動坂下,https://mb.jorudan.co.jp//os/bus/1301/stop/41836.html,
文京区,35.72954194,35.72954194,139.7626033,139.7626033,162,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,道灌山下,https://mb.jorudan.co.jp//os/bus/1301/stop/41154.html,
文京区,35.727585,35.727585,139.7635644,139.7635644,163,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,千駄木三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40616.html,
文京区,35.72436167,35.72436167,139.763,139.763,164,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,団子坂下,https://mb.jorudan.co.jp//os/bus/1301/stop/40593.html,
文京区,35.72156944,35.72156944,139.7620233,139.7620233,165,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,千駄木二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41098.html,
文京区,35.7196125,35.7196125,139.7633661,139.7633661,166,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,根津神社入口,https://mb.jorudan.co.jp//os/bus/1301/stop/40828.html,
文京区,35.71812083,35.71812083,139.7650294,139.7650294,167,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,根津駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/41714.html,
台東区,35.70747389,35.70747389,139.7728267,139.7728267,168,都バス２３区,上５８,早稲田～上野松坂屋前,上野松坂屋前方面,早稲田方面,上野松坂屋前,https://mb.jorudan.co.jp//os/bus/1301/stop/41426.html,
文京区,35.73356667,35.73356667,139.7538753,139.7538753,169,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,本駒込四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40469.html,
文京区,35.73322694,35.73322694,139.7569881,139.7569881,170,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,動坂下,https://mb.jorudan.co.jp//os/bus/1301/stop/40524.html,
文京区,35.73197972,35.73197972,139.7590631,139.7590631,171,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,道灌山下,https://mb.jorudan.co.jp//os/bus/1301/stop/41836.html,
文京区,35.72954194,35.72954194,139.7626033,139.7626033,172,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,千駄木三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41154.html,
文京区,35.727585,35.727585,139.7635644,139.7635644,173,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,団子坂下,https://mb.jorudan.co.jp//os/bus/1301/stop/40616.html,
文京区,35.72436167,35.72436167,139.763,139.763,174,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,千駄木二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40593.html,
文京区,35.72156944,35.72156944,139.7620233,139.7620233,175,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,根津神社入口,https://mb.jorudan.co.jp//os/bus/1301/stop/41098.html,
文京区,35.7196125,35.7196125,139.7633661,139.7633661,176,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,根津駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/40828.html,
文京区,35.71812083,35.71812083,139.7650294,139.7650294,177,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,池之端二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41714.html,
台東区,35.71497,35.71497,139.7674403,139.7674403,178,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,池之端一丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40744.html,
台東区,35.71218139,35.71218139,139.7686761,139.7686761,179,都バス２３区,上５８,早稲田～上野松坂屋前,早稲田方面,上野松坂屋前方面,上野公園,https://mb.jorudan.co.jp//os/bus/1301/stop/41802.html,
豊島区,35.73077778,35.73077778,139.7126506,139.7126506,180,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,池袋駅東口,https://mb.jorudan.co.jp//os/bus/1301/stop/41317.html,
豊島区,35.73266639,35.73266639,139.7151331,139.7151331,181,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,Ｈａｒｅｚａ池袋,https://mb.jorudan.co.jp//os/bus/1301/stop/257628.html,
豊島区,35.732525,35.732525,139.7186883,139.7186883,182,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,六ッ又陸橋,https://mb.jorudan.co.jp//os/bus/1301/stop/40671.html,
豊島区,35.73161722,35.73161722,139.7201839,139.7201839,183,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,東池袋二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40911.html,
豊島区,35.73003028,35.73003028,139.7235103,139.7235103,184,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,東池袋三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41654.html,
豊島区,35.72868361,35.72868361,139.7253717,139.7253717,185,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,向原,https://mb.jorudan.co.jp//os/bus/1301/stop/40731.html,
豊島区,35.72615833,35.72615833,139.7295069,139.7295069,186,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,新大塚,https://mb.jorudan.co.jp//os/bus/1301/stop/41735.html,
豊島区,35.73075028,35.73075028,139.7295558,139.7295558,187,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,大塚駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/41319.html,
豊島区,35.72750111,35.72750111,139.7334589,139.7334589,188,都バス２３区,上６０,池袋駅東口～上野公園,上野公園方面,池袋駅東口方面,巣鴨小学校前,https://mb.jorudan.co.jp//os/bus/1301/stop/41486.html,
