バス会社名称,路線名称,バス停名称,緯度,経度,ID,路線ID,停車順番
板橋区,りんりんGO〔おいせ坂上経由〕[板橋区コミュニティバス],新高島平駅,35.79024,139.652429,27459,1737,11
板橋区,りんりんGO〔おいせ坂上経由〕[板橋区コミュニティバス],板橋市場,35.792532,139.650583,27460,1737,12
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],ときわ台駅,35.759177,139.68875,27461,1738,1
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台一丁目,35.76112,139.690064,27462,1738,2
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台郵便局,35.762937,139.69029,27463,1738,3
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],前野町,35.763608,139.688044,27464,1738,4
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台三丁目,35.764148,139.682984,27465,1738,5
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台教会,35.759645,139.687256,27466,1738,6
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],中央通り〔板橋区常盤台〕,35.761545,139.683375,27467,1738,7
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],教育科学館,35.763006,139.679687,27468,1738,8
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台四丁目,35.765101,139.679024,27469,1738,9
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],中台一丁目(東京都),35.766988,139.677504,27470,1738,10
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],若木小学校,35.76931,139.676273,27471,1738,11
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],若木三丁目,35.772759,139.676857,27472,1738,12
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],志村消防署,35.777246,139.679362,27473,1738,13
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],志村四中,35.778167,139.683085,27474,1738,14
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],志村三丁目駅,35.778841,139.685834,27475,1738,15
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],浮間舟渡駅,35.79174,139.691878,27476,1739,1
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],舟渡一丁目,35.793013,139.690577,27477,1739,2
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],舟渡町,35.793502,139.687036,27478,1739,3
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],舟渡小学校,35.793739,139.681597,27479,1739,4
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],蓮根橋,35.789669,139.68002,27480,1739,5
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],蓮根三丁目,35.789614,139.6773,27481,1739,6
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],地下鉄検車場,35.788298,139.67462,27482,1739,7
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台駅,35.786179,139.674328,27483,1739,8
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],蓮根二丁目,35.784991,139.674153,27484,1739,9
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台中学校,35.782571,139.673832,27485,1739,10
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台一丁目,35.777701,139.671576,27486,1739,11
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],南西台,35.77316,139.669811,27487,1739,12
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台都営住宅,35.772949,139.6681,27488,1739,13
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台三丁目,35.774078,139.666166,27489,1739,14
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸町,35.774842,139.664213,27490,1739,15
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸二丁目,35.775813,139.661732,27491,1739,16
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],宮の下(板橋区),35.775729,139.660354,27492,1739,17
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸地域センター,35.773575,139.6596,27493,1739,18
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],不動通り,35.772671,139.663253,27494,1739,19
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸坂下,35.770596,139.663001,27495,1739,20
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],東武練馬駅,35.769263,139.661078,27496,1739,21
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],見沼代親水公園駅前,35.814374,139.770287,27497,1740,1
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],島忠ホームズ草加舎人店,35.818511,139.770483,27498,1740,2
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],道内(埼玉県),35.820654,139.769214,27499,1740,3
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],榛松,35.822024,139.772076,27500,1740,4
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],南山梨,35.824564,139.776308,27501,1740,5
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],榛松東,35.82568,139.77917,27502,1740,6
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新堀(川口市),35.826557,139.78274,27503,1740,7
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷東部公園,35.829944,139.780925,27504,1740,8
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],横道(川口市),35.833717,139.777829,27505,1740,9
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],峯(川口市),35.831079,139.772559,27506,1740,10
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],貝塚(川口市),35.829592,139.770013,27507,1740,11
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷支所,35.827159,139.765684,27508,1740,12
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷農協,35.82531,139.762465,27509,1740,13
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷公民館,35.827028,139.761864,27510,1740,14
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],大竹入口,35.831429,139.761513,27511,1740,15
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷図書館,35.831775,139.759381,27512,1740,16
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],旭幼稚園,35.833165,139.759034,27513,1740,17
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],緑ヶ丘公園(埼玉県),35.834478,139.758705,27514,1740,18
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],前野宿,35.834344,139.760354,27515,1740,19
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],前野宿緑ヶ丘公園,35.834481,139.759249,27516,1740,20
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],原坂上,35.83779,139.761108,27517,1740,21
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],原(川口市),35.838742,139.760958,27518,1740,22
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],吉岡〔安行吉岡〕,35.838736,139.755814,27519,1740,23
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],さつきヶ丘(埼玉県),35.837657,139.752504,27520,1740,24
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],慈林,35.836133,139.748338,27521,1740,25
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],旭町口(埼玉県),35.834837,139.743282,27522,1740,26
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷中学校入口,35.833038,139.746247,27523,1740,27
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],浅間神社(川口市),35.830194,139.746136,27524,1740,28
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷図書館,35.828774,139.743832,27525,1740,29
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],昭和橋/鳩ヶ谷公民館,35.829788,139.740616,27526,1740,30
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷本町郵便局,35.833921,139.741727,27527,1740,31
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷本町一丁目,35.83248,139.739865,27528,1740,32
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷駅東口,35.830601,139.736542,27529,1740,33
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],武南警察署入口,35.831945,139.733849,27530,1740,34
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],里曲田,35.837299,139.72846,27531,1740,35
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],里みどりヶ丘,35.839116,139.728429,27532,1740,36
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],川口高校,35.841514,139.730126,27533,1740,37
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],川口市立医療センター,35.843803,139.731008,27534,1740,38
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],川口市立医療センター,35.843803,139.731008,27535,1741,1
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],川口高校,35.841425,139.730137,27536,1741,2
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],里みどりヶ丘,35.839292,139.728533,27537,1741,3
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],里曲田,35.836618,139.728583,27538,1741,4
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],互締落,35.831073,139.732317,27539,1741,5
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],鳩ヶ谷庁舎前,35.827032,139.74152,27540,1741,6
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],鳩ヶ谷庁舎,35.826132,139.739568,27541,1741,7
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],どんぐり保育園,35.825132,139.7413,27542,1741,8
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],浅間山通り,35.825271,139.743261,27543,1741,9
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],赤井橋,35.825611,139.745865,27544,1741,10
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],赤井二丁目,35.823705,139.750315,27545,1741,11
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],江戸一丁目,35.823007,139.751379,27546,1741,12
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],川口誠和病院,35.819612,139.754923,27547,1741,13
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],江戸袋一丁目,35.81787,139.756302,27548,1741,14
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],高畑(埼玉県),35.817589,139.75933,27549,1741,15
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],本蓮三丁目,35.817504,139.761427,27550,1741,16
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],本郷橋(草加市),35.817892,139.764123,27551,1741,17
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],島忠ホームズ草加舎人店,35.817579,139.771113,27552,1741,18
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],見沼代親水公園駅前,35.813979,139.769959,27553,1741,19
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],上沼田団地入口,35.778387,139.763876,27554,1742,1
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],江北小学校前(東京都),35.775447,139.765279,27555,1742,2
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],江北小学校前(東京都),35.775447,139.765279,27555,1742,2
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],東京女子医大足立医療センター,35.773245,139.765558,27556,1742,3
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],江北小学校前(東京都),35.775447,139.765279,27557,1742,4
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],江北小学校前(東京都),35.775447,139.765279,27557,1742,4
国際興業（株）,赤27:赤羽駅-医大-西新井駅〔医療センター〕[国際興業バス],江北陸橋下,35.778082,139.769208,27558,1742,5
